TRAINER_WATTSON_4	ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE
TRAINER_WATTSON_5	ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE
TRAINER_WENDY	ITEM_FULL_RESTORE
TRAINER_WILTON_1	ITEM_SUPER_POTION
TRAINER_WILTON_2	ITEM_HYPER_POTION
TRAINER_WILTON_3	ITEM_HYPER_POTION
TRAINER_WILTON_4	ITEM_FULL_RESTORE
TRAINER_WILTON_5	ITEM_FULL_RESTORE
TRAINER_WINONA_1	ITEM_HYPER_POTION,ITEM_HYPER_POTION
TRAINER_WINONA_2	ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE
TRAINER_WINONA_3	ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE
TRAINER_WINONA_4	ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE
TRAINER_WINONA_5	ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE
TRAINER_WINSTON_1	ITEM_FULL_RESTORE
TRAINER_WINSTON_2	ITEM_FULL_RESTORE
TRAINER_WINSTON_3	ITEM_FULL_RESTORE
TRAINER_WINSTON_4	ITEM_FULL_RESTORE
TRAINER_WINSTON_5	ITEM_FULL_RESTORE
